,county,awaiting_testing,negative,positive,percent_positive,total_tested,file_name,inconclusive,date,day_of_week,new_negatives,new_cases,week,day
188,Baker,2.0,141,15.0,10.0,158.0,html version of FL COVID Rep 04-07-2020,0.0,2020-04-07,1,5.0,2.0,15,Tuesday
189,Baker,2.0,142,15.0,10.0,159.0,html version of FL COVID Rep 04-07-2020(PM),0.0,2020-04-07,1,1.0,0.0,15,Tuesday
190,Baker,1.0,152,15.0,9.0,168.0,html version of FL COVID Rep 04-08-2020,0.0,2020-04-08,2,10.0,0.0,15,Wednesday
191,Baker,0.0,153,15.0,9.0,168.0,html version of FL COVID Rep 04-08-2020(PM),0.0,2020-04-08,2,1.0,0.0,15,Wednesday
192,Baker,0.0,167,16.0,9.0,183.0,html version of FL COVID Rep 04-09-2020,0.0,2020-04-09,3,14.0,1.0,15,Thursday
193,Baker,0.0,171,16.0,9.0,187.0,html version of FL COVID Rep 04-09-2020(PM),0.0,2020-04-09,3,4.0,0.0,15,Thursday
194,Baker,0.0,184,16.0,8.0,200.0,html version of FL COVID Rep 04-10-2020,0.0,2020-04-10,4,13.0,0.0,15,Friday
195,Baker,0.0,184,16.0,8.0,200.0,html version of FL COVID Rep 04-10-2020(PM),0.0,2020-04-10,4,0.0,0.0,15,Friday
196,Baker,0.0,198,17.0,8.0,215.0,html version of FL COVID Rep 04-11-2020,0.0,2020-04-11,5,14.0,1.0,15,Saturday
197,Baker,0.0,199,17.0,8.0,216.0,html version of FL COVID Rep 04-11-2020(PM),0.0,2020-04-11,5,1.0,0.0,15,Saturday
198,Baker,0.0,204,17.0,8.0,221.0,html version of FL COVID Rep 04-12-2020,0.0,2020-04-12,6,5.0,0.0,15,Sunday
199,Baker,0.0,204,17.0,8.0,221.0,html version of FL COVID Rep 04-12-2020(PM),0.0,2020-04-12,6,0.0,0.0,15,Sunday
200,Baker,0.0,218,17.0,7.0,235.0,html version of FL COVID Rep 04-13-2020,0.0,2020-04-13,0,14.0,0.0,16,Monday
201,Baker,0.0,218,17.0,7.0,235.0,html version of FL COVID Rep 04-13-2020(PM),0.0,2020-04-13,0,0.0,0.0,16,Monday
202,Baker,0.0,220,17.0,7.0,237.0,html version of FL COVID Rep 04-14-2020,0.0,2020-04-14,1,2.0,0.0,16,Tuesday
203,Baker,0.0,221,17.0,7.0,238.0,html version of FL COVID Rep 04-14-2020(PM),0.0,2020-04-14,1,1.0,0.0,16,Tuesday
204,Baker,0.0,225,17.0,7.0,242.0,html version of FL COVID Rep 04-15-2020,0.0,2020-04-15,2,4.0,0.0,16,Wednesday
205,Baker,0.0,226,17.0,7.0,243.0,html version of FL COVID Rep 04-15-2020(PM),0.0,2020-04-15,2,1.0,0.0,16,Wednesday
206,Baker,0.0,229,17.0,7.0,246.0,html version of FL COVID Rep 04-16-2020,0.0,2020-04-16,3,3.0,0.0,16,Thursday
207,Baker,0.0,229,17.0,7.0,246.0,html version of FL COVID Rep 04-16-2020(PM),0.0,2020-04-16,3,0.0,0.0,16,Thursday
208,Baker,0.0,236,17.0,7.0,253.0,html version of FL COVID Rep 04-17-2020,0.0,2020-04-17,4,7.0,0.0,16,Friday
209,Baker,0.0,239,17.0,7.0,256.0,html version of FL COVID Rep 04-17-2020(PM),0.0,2020-04-17,4,3.0,0.0,16,Friday
210,Baker,0.0,241,17.0,7.0,258.0,html version of FL COVID Rep 04-18-2020,0.0,2020-04-18,5,2.0,0.0,16,Saturday
211,Baker,0.0,253,17.0,6.0,270.0,html version of FL COVID Rep 04-18-2020(PM),0.0,2020-04-18,5,12.0,0.0,16,Saturday
212,Baker,0.0,255,17.0,6.0,272.0,html version of FL COVID Rep 04-19-2020,0.0,2020-04-19,6,2.0,0.0,16,Sunday
213,Baker,0.0,265,17.0,6.0,282.0,html version of FL COVID Rep 04-19-2020(PM),0.0,2020-04-19,6,10.0,0.0,16,Sunday
214,Baker,0.0,276,17.0,6.0,293.0,html version of FL COVID Rep 04-20-2020,0.0,2020-04-20,0,11.0,0.0,17,Monday
215,Baker,0.0,276,17.0,6.0,293.0,html version of FL COVID Rep 04-20-2020(PM),0.0,2020-04-20,0,0.0,0.0,17,Monday
216,Baker,0.0,277,17.0,6.0,294.0,html version of FL COVID Rep 04-21-2020,0.0,2020-04-21,1,1.0,0.0,17,Tuesday
217,Baker,0.0,280,17.0,6.0,297.0,html version of FL COVID Rep 04-21-2020(PM),0.0,2020-04-21,1,3.0,0.0,17,Tuesday
218,Baker,0.0,287,17.0,6.0,304.0,html version of FL COVID Rep 04-22-2020,0.0,2020-04-22,2,7.0,0.0,17,Wednesday
219,Baker,0.0,292,17.0,6.0,309.0,html version of FL COVID Rep 04-22-2020(PM),0.0,2020-04-22,2,5.0,0.0,17,Wednesday
220,Baker,0.0,295,18.0,6.0,313.0,html version of FL COVID Rep 04-23-2020,0.0,2020-04-23,3,3.0,1.0,17,Thursday
221,Baker,0.0,296,19.0,6.0,315.0,html version of FL COVID Rep 04-23-2020(PM),0.0,2020-04-23,3,1.0,1.0,17,Thursday
222,Baker,0.0,305,19.0,6.0,324.0,html version of FL COVID Rep 04-24-2020,0.0,2020-04-24,4,9.0,0.0,17,Friday
223,Baker,0.0,305,20.0,6.0,325.0,html version of FL COVID Rep 04-24-2020(PM),0.0,2020-04-24,4,0.0,1.0,17,Friday
224,Baker,0.0,321,20.0,6.0,341.0,html version of FL COVID Rep 04-25-2020,0.0,2020-04-25,5,16.0,0.0,17,Saturday
225,Baker,0.0,335,20.0,6.0,355.0,html version of FL COVID Rep 04-26-2020,0.0,2020-04-26,6,14.0,0.0,17,Sunday
226,Baker,0.0,341,20.0,6.0,361.0,html version of FL COVID Rep 04-27-2020,0.0,2020-04-27,0,6.0,0.0,18,Monday
227,Baker,0.0,346,20.0,5.0,366.0,html version of FL COVID Rep 04-28-2020,0.0,2020-04-28,1,5.0,0.0,18,Tuesday
228,Baker,0.0,350,20.0,5.0,370.0,html version of FL COVID Rep 04-29-2020,0.0,2020-04-29,2,4.0,0.0,18,Wednesday
229,Baker,0.0,363,20.0,5.0,383.0,html version of FL COVID Rep 04-30-2020,0.0,2020-04-30,3,13.0,0.0,18,Thursday
230,Baker,0.0,381,22.0,5.0,403.0,html version of FL COVID Rep 05-01-2020,0.0,2020-05-01,4,18.0,2.0,18,Friday
231,Baker,0.0,384,22.0,5.0,406.0,html version of FL COVID Rep 05-02-2020,0.0,2020-05-02,5,3.0,0.0,18,Saturday
232,Baker,0.0,398,22.0,5.0,420.0,html version of FL COVID Rep 05-03-2020,0.0,2020-05-03,6,14.0,0.0,18,Sunday
233,Baker,0.0,402,22.0,5.0,424.0,html version of FL COVID Rep 05-04-2020,0.0,2020-05-04,0,4.0,0.0,19,Monday
234,Baker,0.0,410,22.0,5.0,432.0,html version of FL COVID Rep 05-05-2020,0.0,2020-05-05,1,8.0,0.0,19,Tuesday
235,Baker,0.0,419,22.0,5.0,441.0,html version of FL COVID Rep 05-06-2020,0.0,2020-05-06,2,9.0,0.0,19,Wednesday
236,Baker,0.0,433,22.0,5.0,455.0,html version of FL COVID Rep 05-07-2020,0.0,2020-05-07,3,14.0,0.0,19,Thursday
237,Baker,0.0,465,24.0,5.0,489.0,html version of FL COVID Rep 05-08-2020,0.0,2020-05-08,4,32.0,2.0,19,Friday
238,Baker,0.0,488,24.0,5.0,512.0,html version of FL COVID Rep 05-09-2020,0.0,2020-05-09,5,23.0,0.0,19,Saturday
239,Baker,0.0,493,25.0,5.0,518.0,html version of FL COVID Rep 05-10-2020,0.0,2020-05-10,6,5.0,1.0,19,Sunday
240,Baker,0.0,522,25.0,5.0,547.0,html version of FL COVID Rep 05-11-2020,0.0,2020-05-11,0,29.0,0.0,20,Monday
241,Baker,0.0,559,25.0,4.0,584.0,html version of FL COVID Rep 05-12-2020,0.0,2020-05-12,1,37.0,0.0,20,Tuesday
242,Baker,0.0,561,26.0,4.0,587.0,html version of FL COVID Rep 05-13-2020,0.0,2020-05-13,2,2.0,1.0,20,Wednesday
243,Baker,0.0,573,26.0,4.0,599.0,html version of FL COVID Rep 05-14-2020,0.0,2020-05-14,3,12.0,0.0,20,Thursday
244,Baker,0.0,581,26.0,4.0,607.0,html version of FL COVID Rep 05-15-2020,0.0,2020-05-15,4,8.0,0.0,20,Friday
245,Baker,0.0,591,26.0,4.0,617.0,html version of FL COVID Rep 05-16-2020,0.0,2020-05-16,5,10.0,0.0,20,Saturday
246,Baker,0.0,605,26.0,4.0,631.0,html version of FL COVID Rep 05-17-2020,0.0,2020-05-17,6,14.0,0.0,20,Sunday
247,Baker,0.0,627,26.0,4.0,653.0,html version of FL COVID Rep 05-18-2020,0.0,2020-05-18,0,22.0,0.0,21,Monday
248,Baker,0.0,665,26.0,4.0,691.0,html version of FL COVID Rep 05-19-2020,0.0,2020-05-19,1,38.0,0.0,21,Tuesday
249,Baker,0.0,722,26.0,3.0,748.0,html version of FL COVID Rep 05-20-2020,0.0,2020-05-20,2,57.0,0.0,21,Wednesday
250,Baker,0.0,780,26.0,3.0,806.0,html version of FL COVID Rep 05-21-2020,0.0,2020-05-21,3,58.0,0.0,21,Thursday
251,Baker,0.0,827,26.0,3.0,853.0,html version of FL COVID Rep 05-22-2020,0.0,2020-05-22,4,47.0,0.0,21,Friday
252,Baker,0.0,836,27.0,3.0,863.0,html version of FL COVID Rep 05-23-2020,0.0,2020-05-23,5,9.0,1.0,21,Saturday
253,Baker,0.0,853,27.0,3.0,880.0,html version of FL COVID Rep 05-24-2020,0.0,2020-05-24,6,17.0,0.0,21,Sunday
254,Baker,0.0,885,27.0,3.0,912.0,html version of FL COVID Rep 05-25-2020,0.0,2020-05-25,0,32.0,0.0,22,Monday
255,Baker,0.0,895,27.0,3.0,922.0,html version of FL COVID Rep 05-26-2020,0.0,2020-05-26,1,10.0,0.0,22,Tuesday
256,Baker,0.0,909,29.0,3.0,938.0,html version of FL COVID Rep 05-27-2020,0.0,2020-05-27,2,14.0,2.0,22,Wednesday
257,Baker,0.0,926,28.0,3.0,954.0,html version of FL COVID Rep 05-28-2020,0.0,2020-05-28,3,17.0,-1.0,22,Thursday
258,Baker,0.0,942,28.0,3.0,970.0,html version of FL COVID Rep 05-29-2020,0.0,2020-05-29,4,16.0,0.0,22,Friday
259,Baker,0.0,948,29.0,3.0,977.0,html version of FL COVID Rep 05-30-2020,0.0,2020-05-30,5,6.0,1.0,22,Saturday
260,Baker,0.0,978,29.0,3.0,1007.0,html version of FL COVID Rep 05-31-2020,0.0,2020-05-31,6,30.0,0.0,22,Sunday
261,Baker,0.0,1004,29.0,3.0,1033.0,html version of FL COVID Rep 06-1-2020,0.0,2020-06-01,0,26.0,0.0,23,Monday
262,Baker,0.0,1014,29.0,3.0,1043.0,html version of FL COVID Rep 06-2-2020,0.0,2020-06-02,1,10.0,0.0,23,Tuesday
263,Baker,0.0,1023,29.0,3.0,1052.0,html version of FL COVID Rep 06-03-2020,0.0,2020-06-03,2,9.0,0.0,23,Wednesday
264,Baker,0.0,1054,29.0,3.0,1083.0,html version of FL COVID Rep 06-04-2020,0.0,2020-06-04,3,31.0,0.0,23,Thursday
265,Baker,0.0,1066,29.0,3.0,1095.0,html version of FL COVID Rep 06-05-2020,0.0,2020-06-05,4,12.0,0.0,23,Friday
266,Baker,0.0,1090,29.0,3.0,1119.0,html version of FL COVID Rep 06-06-2020,0.0,2020-06-06,5,24.0,0.0,23,Saturday
267,Baker,0.0,1116,29.0,3.0,1145.0,html version of FL COVID Rep 06-07-2020,0.0,2020-06-07,6,26.0,0.0,23,Sunday
268,Baker,0.0,1133,29.0,2.0,1162.0,html version of FL COVID Rep 06-08-2020,0.0,2020-06-08,0,17.0,0.0,24,Monday
269,Baker,0.0,1144,29.0,2.0,1173.0,html version of FL COVID Rep 06-09-2020,0.0,2020-06-09,1,11.0,0.0,24,Tuesday
270,Baker,0.0,1161,29.0,2.0,1190.0,html version of FL COVID Rep 06-10-2020,0.0,2020-06-10,2,17.0,0.0,24,Wednesday
271,Baker,0.0,1175,29.0,2.0,1204.0,html version of FL COVID Rep 06-11-2020,0.0,2020-06-11,3,14.0,0.0,24,Thursday
272,Baker,0.0,1300,30.0,2.0,1330.0,html version of FL COVID Rep 06-12-2020,0.0,2020-06-12,4,125.0,1.0,24,Friday
273,Baker,0.0,1321,30.0,2.0,1351.0,html version of FL COVID Rep 06-13-2020,0.0,2020-06-13,5,21.0,0.0,24,Saturday
274,Baker,0.0,1345,30.0,2.0,1375.0,html version of FL COVID Rep 06-14-2020,0.0,2020-06-14,6,24.0,0.0,24,Sunday
275,Baker,0.0,1356,30.0,2.0,1386.0,html version of FL COVID Rep 06-15-2020,0.0,2020-06-15,0,11.0,0.0,25,Monday
276,Baker,0.0,1372,34.0,2.0,1406.0,html version of FL COVID Rep 06-16-2020,0.0,2020-06-16,1,16.0,4.0,25,Tuesday
277,Baker,0.0,1385,35.0,2.0,1420.0,html version of FL COVID Rep 06-17-2020,0.0,2020-06-17,2,13.0,1.0,25,Wednesday
278,Baker,0.0,1397,35.0,2.0,1432.0,html version of FL COVID Rep 06-18-2020,0.0,2020-06-18,3,12.0,0.0,25,Thursday
279,Baker,0.0,1414,39.0,3.0,1453.0,html version of FL COVID Rep 06-19-2020,0.0,2020-06-19,4,17.0,4.0,25,Friday
280,Baker,0.0,1437,39.0,3.0,1476.0,html version of FL COVID Rep 06-20-2020,0.0,2020-06-20,5,23.0,0.0,25,Saturday
281,Baker,0.0,1472,41.0,3.0,1513.0,html version of FL COVID Rep 06-21-2020,0.0,2020-06-21,6,35.0,2.0,25,Sunday
282,Baker,0.0,1490,44.0,3.0,1534.0,html version of FL COVID Rep 06-22-2020,0.0,2020-06-22,0,18.0,3.0,26,Monday
283,Baker,0.0,1497,42.0,3.0,1539.0,html version of FL COVID Rep 06-23-2020,0.0,2020-06-23,1,7.0,-2.0,26,Tuesday
284,Baker,0.0,1515,42.0,3.0,1557.0,html version of FL COVID Rep 06-24-2020,0.0,2020-06-24,2,18.0,0.0,26,Wednesday
285,Baker,1.0,1566,44.0,3.0,1611.0,html version of FL COVID Rep 06-25-2020,0.0,2020-06-25,3,51.0,2.0,26,Thursday
286,Baker,1.0,1588,47.0,3.0,1636.0,html version of FL COVID Rep 06-26-2020,0.0,2020-06-26,4,22.0,3.0,26,Friday
287,Baker,1.0,1636,51.0,3.0,1688.0,html version of FL COVID Rep 06-27-2020,0.0,2020-06-27,5,48.0,4.0,26,Saturday
288,Baker,1.0,1672,55.0,3.0,1728.0,html version of FL COVID Rep 06-28-2020,0.0,2020-06-28,6,36.0,4.0,26,Sunday
289,Baker,1.0,1685,57.0,3.0,1743.0,html version of FL COVID Rep 06-29-2020,0.0,2020-06-29,0,13.0,2.0,27,Monday
290,Baker,1.0,1712,63.0,4.0,1776.0,html version of FL COVID Rep 06-30-2020,0.0,2020-06-30,1,27.0,6.0,27,Tuesday
291,Baker,1.0,1744,72.0,4.0,1817.0,html version of FL COVID Rep 07-01-2020,0.0,2020-07-01,2,32.0,9.0,27,Wednesday
292,Baker,0.0,1807,80.0,4.0,1887.0,html version of FL COVID Rep 07-02-2020,0.0,2020-07-02,3,63.0,8.0,27,Thursday
293,Baker,0.0,1844,84.0,4.0,1928.0,html version of FL COVID Rep 07-03-2020,0.0,2020-07-03,4,37.0,4.0,27,Friday
294,Baker,1.0,1896,98.0,5.0,1995.0,html version of FL COVID Rep 07-04-2020,0.0,2020-07-04,5,52.0,14.0,27,Saturday
295,Baker,1.0,1933,102.0,5.0,2036.0,html version of FL COVID Rep 07-05-2020,0.0,2020-07-05,6,37.0,4.0,27,Sunday
296,Baker,1.0,1958,106.0,5.0,2065.0,html version of FL COVID Rep 07-06-2020,0.0,2020-07-06,0,25.0,4.0,28,Monday
297,Baker,1.0,1969,110.0,5.0,2080.0,html version of FL COVID Rep 07-07-2020,0.0,2020-07-07,1,11.0,4.0,28,Tuesday
298,Baker,1.0,2001,120.0,6.0,2122.0,html version of FL COVID Rep 07-08-2020,0.0,2020-07-08,2,32.0,10.0,28,Wednesday
299,Baker,1.0,2031,127.0,6.0,2159.0,html version of FL COVID Rep 07-09-2020,0.0,2020-07-09,3,30.0,7.0,28,Thursday
300,Baker,6.0,2429,135.0,5.0,2570.0,html version of FL COVID Rep 07-10-2020,0.0,2020-07-10,4,398.0,8.0,28,Friday
301,Baker,6.0,2796,151.0,5.0,2953.0,html version of FL COVID Rep 07-11-2020,0.0,2020-07-11,5,367.0,16.0,28,Saturday
302,Baker,7.0,2930,162.0,5.0,3099.0,html version of FL COVID Rep 07-12-2020,0.0,2020-07-12,6,134.0,11.0,28,Sunday
303,Baker,7.0,2985,175.0,6.0,3167.0,html version of FL COVID Rep 07-13-2020,0.0,2020-07-13,0,55.0,13.0,29,Monday
304,Bay,1.0,3,0.0,0.0,4.0,html version of FL COVID Rep 03-16-2020,0.0,2020-03-16,0,,,12,Monday
305,Bay,1.0,4,0.0,0.0,5.0,html version of FL COVID Rep 03-18-2020,0.0,2020-03-18,2,1.0,0.0,12,Wednesday
306,Bay,2.0,4,0.0,0.0,6.0,html version of FL COVID Rep 03-19-2020,0.0,2020-03-19,3,0.0,0.0,12,Thursday
307,Bay,4.0,15,0.0,0.0,19.0,html version of FL COVID Rep 03-20-2020,0.0,2020-03-20,4,11.0,0.0,12,Friday
308,Bay,5.0,18,1.0,5.0,24.0,html version of FL COVID Rep 03-21-2020(PM),0.0,2020-03-21,5,3.0,1.0,12,Saturday
309,Bay,5.0,18,1.0,5.0,24.0,html version of FL COVID Rep 03-22-2020,0.0,2020-03-22,6,0.0,0.0,12,Sunday
310,Bay,3.0,22,1.0,4.0,26.0,html version of FL COVID Rep 03-22-2020(PM),0.0,2020-03-22,6,4.0,0.0,12,Sunday
311,Bay,0.0,31,1.0,3.0,32.0,html version of FL COVID Rep 03-23-2020,0.0,2020-03-23,0,9.0,0.0,13,Monday
312,Bay,2.0,33,1.0,3.0,36.0,html version of FL COVID Rep 03-23-2020(PM),0.0,2020-03-23,0,2.0,0.0,13,Monday
313,Bay,2.0,37,1.0,3.0,40.0,html version of FL COVID Rep 03-24-2020,0.0,2020-03-24,1,4.0,0.0,13,Tuesday
314,Bay,3.0,37,1.0,3.0,41.0,html version of FL COVID Rep 03-24-2020(PM),0.0,2020-03-24,1,0.0,0.0,13,Tuesday
315,Bay,5.0,41,1.0,2.0,47.0,html version of FL COVID Rep 03-25-2020,0.0,2020-03-25,2,4.0,0.0,13,Wednesday
316,Bay,3.0,51,3.0,6.0,57.0,html version of FL COVID Rep 03-25-2020(PM),0.0,2020-03-25,2,10.0,2.0,13,Wednesday
317,Bay,4.0,62,3.0,5.0,69.0,html version of FL COVID Rep 03-26-2020,0.0,2020-03-26,3,11.0,0.0,13,Thursday
318,Bay,4.0,62,3.0,5.0,69.0,html version of FL COVID Rep 03-26-2020(PM),0.0,2020-03-26,3,0.0,0.0,13,Thursday
319,Bay,4.0,65,3.0,4.0,72.0,html version of FL COVID Rep 03-27-2020,0.0,2020-03-27,4,3.0,0.0,13,Friday
320,Bay,3.0,70,4.0,5.0,77.0,html version of FL COVID Rep 03-27-2020(PM),0.0,2020-03-27,4,5.0,1.0,13,Friday
321,Bay,1.0,84,5.0,6.0,90.0,html version of FL COVID Rep 03-28-2020,0.0,2020-03-28,5,14.0,1.0,13,Saturday
322,Bay,1.0,85,5.0,6.0,91.0,html version of FL COVID Rep 03-28-2020(PM),0.0,2020-03-28,5,1.0,0.0,13,Saturday
323,Bay,1.0,86,6.0,7.0,93.0,html version of FL COVID Rep 03-29-2020,0.0,2020-03-29,6,1.0,1.0,13,Sunday
324,Bay,1.0,97,6.0,6.0,104.0,html version of FL COVID Rep 03-29-2020(PM),0.0,2020-03-29,6,11.0,0.0,13,Sunday
325,Bay,1.0,112,6.0,5.0,119.0,html version of FL COVID Rep 03-30-2020,0.0,2020-03-30,0,15.0,0.0,14,Monday
326,Bay,3.0,113,6.0,5.0,122.0,html version of FL COVID Rep 03-30-2020(PM),0.0,2020-03-30,0,1.0,0.0,14,Monday
327,Bay,3.0,129,7.0,5.0,139.0,html version of FL COVID Rep 03-31-2020,0.0,2020-03-31,1,16.0,1.0,14,Tuesday
328,Bay,3.0,132,8.0,6.0,143.0,html version of FL COVID Rep 03-31-2020(PM),0.0,2020-03-31,1,3.0,1.0,14,Tuesday
329,Bay,3.0,138,10.0,7.0,151.0,html version of FL COVID Rep 04-01-2020,0.0,2020-04-01,2,6.0,2.0,14,Wednesday
330,Bay,2.0,154,14.0,8.0,170.0,html version of FL COVID Rep 04-02-2020,0.0,2020-04-02,3,16.0,4.0,14,Thursday
331,Bay,2.0,172,15.0,8.0,189.0,html version of FL COVID Rep 04-02-2020(PM),0.0,2020-04-02,3,18.0,1.0,14,Thursday
332,Bay,2.0,201,17.0,8.0,220.0,html version of FL COVID Rep 04-03-2020,0.0,2020-04-03,4,29.0,2.0,14,Friday
333,Bay,2.0,203,18.0,8.0,223.0,html version of FL COVID Rep 04-03-2020(PM),0.0,2020-04-03,4,2.0,1.0,14,Friday
334,Bay,2.0,241,23.0,9.0,266.0,html version of FL COVID Rep 04-04-2020,0.0,2020-04-04,5,38.0,5.0,14,Saturday
335,Bay,2.0,246,23.0,9.0,271.0,html version of FL COVID Rep 04-04-2020(PM),0.0,2020-04-04,5,5.0,0.0,14,Saturday
336,Bay,2.0,271,23.0,8.0,296.0,html version of FL COVID Rep 04-05-2020,0.0,2020-04-05,6,25.0,0.0,14,Sunday
337,Bay,2.0,276,24.0,8.0,302.0,html version of FL COVID Rep 04-05-2020(PM),0.0,2020-04-05,6,5.0,1.0,14,Sunday
338,Bay,2.0,286,24.0,8.0,312.0,html version of FL COVID Rep 04-06-2020,0.0,2020-04-06,0,10.0,0.0,15,Monday
339,Bay,1.0,288,24.0,8.0,313.0,html version of FL COVID Rep 04-06-2020(PM),0.0,2020-04-06,0,2.0,0.0,15,Monday
340,Bay,0.0,316,24.0,7.0,340.0,html version of FL COVID Rep 04-07-2020,0.0,2020-04-07,1,28.0,0.0,15,Tuesday
341,Bay,0.0,316,25.0,7.0,341.0,html version of FL COVID Rep 04-07-2020(PM),0.0,2020-04-07,1,0.0,1.0,15,Tuesday
342,Bay,1.0,325,28.0,8.0,354.0,html version of FL COVID Rep 04-08-2020,0.0,2020-04-08,2,9.0,3.0,15,Wednesday
343,Bay,1.0,325,28.0,8.0,354.0,html version of FL COVID Rep 04-08-2020(PM),0.0,2020-04-08,2,0.0,0.0,15,Wednesday
344,Bay,1.0,353,30.0,8.0,384.0,html version of FL COVID Rep 04-09-2020,0.0,2020-04-09,3,28.0,2.0,15,Thursday
345,Bay,1.0,363,34.0,9.0,398.0,html version of FL COVID Rep 04-09-2020(PM),0.0,2020-04-09,3,10.0,4.0,15,Thursday
346,Bay,0.0,405,36.0,8.0,441.0,html version of FL COVID Rep 04-10-2020,0.0,2020-04-10,4,42.0,2.0,15,Friday
347,Bay,0.0,409,36.0,8.0,445.0,html version of FL COVID Rep 04-10-2020(PM),0.0,2020-04-10,4,4.0,0.0,15,Friday
348,Bay,0.0,441,36.0,8.0,477.0,html version of FL COVID Rep 04-11-2020,0.0,2020-04-11,5,32.0,0.0,15,Saturday
349,Bay,0.0,476,36.0,7.0,512.0,html version of FL COVID Rep 04-11-2020(PM),0.0,2020-04-11,5,35.0,0.0,15,Saturday
350,Bay,0.0,487,36.0,7.0,523.0,html version of FL COVID Rep 04-12-2020,0.0,2020-04-12,6,11.0,0.0,15,Sunday
351,Bay,0.0,501,37.0,7.0,538.0,html version of FL COVID Rep 04-12-2020(PM),0.0,2020-04-12,6,14.0,1.0,15,Sunday
352,Bay,0.0,572,39.0,6.0,611.0,html version of FL COVID Rep 04-13-2020,0.0,2020-04-13,0,71.0,2.0,16,Monday
353,Bay,0.0,572,38.0,6.0,610.0,html version of FL COVID Rep 04-13-2020(PM),0.0,2020-04-13,0,0.0,-1.0,16,Monday
354,Bay,0.0,586,38.0,6.0,624.0,html version of FL COVID Rep 04-14-2020,0.0,2020-04-14,1,14.0,0.0,16,Tuesday
355,Bay,0.0,588,38.0,6.0,626.0,html version of FL COVID Rep 04-14-2020(PM),0.0,2020-04-14,1,2.0,0.0,16,Tuesday
356,Bay,0.0,597,39.0,6.0,637.0,html version of FL COVID Rep 04-15-2020,1.0,2020-04-15,2,9.0,1.0,16,Wednesday
357,Bay,0.0,605,39.0,6.0,645.0,html version of FL COVID Rep 04-15-2020(PM),1.0,2020-04-15,2,8.0,0.0,16,Wednesday
358,Bay,0.0,626,39.0,6.0,666.0,html version of FL COVID Rep 04-16-2020,1.0,2020-04-16,3,21.0,0.0,16,Thursday
359,Bay,0.0,640,42.0,6.0,683.0,html version of FL COVID Rep 04-16-2020(PM),1.0,2020-04-16,3,14.0,3.0,16,Thursday
360,Bay,0.0,671,43.0,6.0,715.0,html version of FL COVID Rep 04-17-2020,1.0,2020-04-17,4,31.0,1.0,16,Friday
361,Bay,0.0,676,44.0,6.0,721.0,html version of FL COVID Rep 04-17-2020(PM),1.0,2020-04-17,4,5.0,1.0,16,Friday
362,Bay,0.0,704,45.0,6.0,750.0,html version of FL COVID Rep 04-18-2020,1.0,2020-04-18,5,28.0,1.0,16,Saturday
363,Bay,0.0,729,48.0,6.0,778.0,html version of FL COVID Rep 04-18-2020(PM),1.0,2020-04-18,5,25.0,3.0,16,Saturday
364,Bay,0.0,776,55.0,7.0,832.0,html version of FL COVID Rep 04-19-2020,1.0,2020-04-19,6,47.0,7.0,16,Sunday
365,Bay,0.0,783,55.0,7.0,839.0,html version of FL COVID Rep 04-19-2020(PM),1.0,2020-04-19,6,7.0,0.0,16,Sunday
366,Bay,0.0,808,57.0,7.0,866.0,html version of FL COVID Rep 04-20-2020,1.0,2020-04-20,0,25.0,2.0,17,Monday
367,Bay,0.0,809,57.0,7.0,867.0,html version of FL COVID Rep 04-20-2020(PM),1.0,2020-04-20,0,1.0,0.0,17,Monday
368,Bay,0.0,846,58.0,6.0,905.0,html version of FL COVID Rep 04-21-2020,1.0,2020-04-21,1,37.0,1.0,17,Tuesday
369,Bay,0.0,847,58.0,6.0,906.0,html version of FL COVID Rep 04-21-2020(PM),1.0,2020-04-21,1,1.0,0.0,17,Tuesday
370,Bay,0.0,873,59.0,6.0,933.0,html version of FL COVID Rep 04-22-2020,1.0,2020-04-22,2,26.0,1.0,17,Wednesday
371,Bay,0.0,883,60.0,6.0,944.0,html version of FL COVID Rep 04-22-2020(PM),1.0,2020-04-22,2,10.0,1.0,17,Wednesday
372,Bay,0.0,907,60.0,6.0,968.0,html version of FL COVID Rep 04-23-2020,1.0,2020-04-23,3,24.0,0.0,17,Thursday
373,Bay,0.0,909,60.0,6.0,970.0,html version of FL COVID Rep 04-23-2020(PM),1.0,2020-04-23,3,2.0,0.0,17,Thursday
374,Bay,0.0,955,60.0,6.0,1016.0,html version of FL COVID Rep 04-24-2020,1.0,2020-04-24,4,46.0,0.0,17,Friday
375,Bay,0.0,955,63.0,6.0,1019.0,html version of FL COVID Rep 04-24-2020(PM),1.0,2020-04-24,4,0.0,3.0,17,Friday
376,Bay,0.0,1040,63.0,6.0,1104.0,html version of FL COVID Rep 04-25-2020,1.0,2020-04-25,5,85.0,0.0,17,Saturday
377,Bay,0.0,1169,65.0,5.0,1236.0,html version of FL COVID Rep 04-26-2020,2.0,2020-04-26,6,129.0,2.0,17,Sunday
378,Bay,0.0,1190,68.0,5.0,1260.0,html version of FL COVID Rep 04-27-2020,2.0,2020-04-27,0,21.0,3.0,18,Monday
379,Bay,0.0,1362,70.0,5.0,1434.0,html version of FL COVID Rep 04-28-2020,2.0,2020-04-28,1,172.0,2.0,18,Tuesday
